name,data,hit,false_alarm,miss,correct_rejection,hit_catched,time_duration,mode,all_latencies,all_times_checked
Sub68_G23_2TG,"3, 3, 2, 3, 5, 0, 4, 4, 0, 6, 8, 1, 6, 4, 6, 2, 1, 6, 3, 0, 3, 9, 0, 7, 7, 6, 7, 0, 2, 8, 1, 2, 4, 7, 7, 4, 8, 2, 1, 2, 2, 2, 0, 3, 3, 0, 0, 0, 8, 0, 5, 3, 4, 4, 3, 9, 8, 5, 8, 8, 2, 5, 1, 2, 3, 3, 1, 0, 3, 0, 7, 5, 0, 4, 2, 7, 5, 2, 4, 2, 0, 8, 2, 6, 7, 9, 6, 3, 2, 7, 5, 2",14,9,6,60,"{5: ([0, 4, 4, 0], '00:27', 0.777), 9: ([6, 8, 1, 6], '00:42', 2.552), 14: ([6, 2, 1, 6], '00:56', 0.401), 23: ([7, 7, 6, 7], '01:26', 0.556), 28: ([2, 8, 1, 2], '01:42', 0.888), 32: ([4, 7, 7, 4], '01:57', 2.402), 37: ([2, 1, 2, 2], '02:12', 1.157), 46: ([0, 0, 8, 0], '02:42', 2.354), 51: ([3, 4, 4, 3], '02:58', 2.413), 56: ([8, 5, 8, 8], '03:13', 0.666), 65: ([3, 1, 0, 3], '03:43', 1.448), 74: ([2, 7, 5, 2], '04:12', 1.699), 79: ([2, 0, 8, 2], '04:28', 1.107), 83: ([6, 7, 9, 6], '04:40', 0.508)}",4:59,3,"[0.777, 2.552, 0.401, 0.556, 0.888, 2.402, 1.157, 2.354, 2.413, 0.666, 1.448, 1.699, 1.107, 0.508]","['00:27', '00:42', '00:56', '01:26', '01:42', '01:57', '02:12', '02:42', '02:58', '03:13', '03:43', '04:12', '04:28', '04:40']"
Sub73_B22_1C,"1, 3, 3, 1, 4, 7, 4, 2, 7, 8, 0, 0, 8, 9, 6, 5, 0, 6, 3, 8, 2, 2, 8, 0, 9, 2, 0, 8, 6, 7, 6, 6, 0, 1, 0, 0, 8, 8, 2, 0, 8, 3, 3, 1, 0, 3, 3, 6, 0, 3, 2, 3, 0, 1, 3, 4, 5, 5, 3, 5, 1, 6, 0, 1, 3, 7, 9, 6, 7, 1, 1, 3, 1, 4, 2, 3, 1, 2, 5, 0, 9, 9, 0, 0, 8, 7, 0, 3, 3, 2, 7, 3",8,6,12,63,"{0: ([1, 3, 3, 1], '00:11', 0.691), 9: ([8, 0, 0, 8], '00:40', 0.76), 14: ([6, 5, 0, 6], '00:58', 2.223), 19: ([8, 2, 2, 8], '01:12', 0.449), 46: ([3, 6, 0, 3], '02:40', 0.665), 56: ([5, 5, 3, 5], '03:13', 0.95), 79: ([0, 9, 9, 0], '04:29', 1.59), 88: ([3, 2, 7, 3], '04:58', 1.555)}",4:59,3,"[0.691, 0.76, 2.223, 0.449, 0.665, 0.95, 1.59, 1.555]","['00:11', '00:40', '00:58', '01:12', '02:40', '03:13', '04:29', '04:58']"
Sub73_B22_2TG,"1, 5, 6, 1, 0, 0, 4, 2, 0, 2, 8, 3, 2, 6, 7, 0, 7, 7, 3, 8, 8, 0, 8, 2, 5, 1, 2, 6, 6, 0, 2, 6, 4, 3, 9, 4, 5, 5, 1, 8, 5, 0, 9, 7, 4, 9, 4, 8, 5, 4, 3, 2, 7, 1, 2, 2, 4, 3, 5, 4, 6, 7, 7, 6, 3, 9, 1, 2, 9, 9, 3, 4, 9, 2, 6, 2, 0, 6, 9, 9, 2, 1, 9, 9, 5, 0, 9, 2, 8, 7, 5, 8",9,6,11,63,"{0: ([1, 5, 6, 1], '00:12', 1.355), 5: ([0, 4, 2, 0], '00:27', 0.909), 9: ([2, 8, 3, 2], '00:40', 0.984), 28: ([6, 0, 2, 6], '01:42', 0.967), 37: ([5, 1, 8, 5], '02:12', 1.274), 42: ([9, 7, 4, 9], '02:28', 0.81), 51: ([2, 7, 1, 2], '02:57', 0.665), 79: ([9, 2, 1, 9], '04:27', 0.456), 83: ([9, 5, 0, 9], '04:42', 2.006)}",4:59,3,"[1.355, 0.909, 0.984, 0.967, 1.274, 0.81, 0.665, 0.456, 2.006]","['00:12', '00:27', '00:40', '01:42', '02:12', '02:28', '02:57', '04:27', '04:42']"
Sub76_G20_1C,"6, 8, 2, 6, 1, 6, 2, 0, 6, 1, 7, 0, 1, 1, 3, 4, 4, 3, 6, 6, 0, 7, 6, 9, 0, 1, 9, 8, 0, 7, 4, 0, 2, 0, 4, 2, 5, 2, 6, 0, 2, 1, 3, 7, 4, 3, 6, 8, 4, 6, 4, 8, 0, 0, 8, 2, 5, 4, 6, 5, 9, 0, 0, 9, 6, 8, 5, 9, 8, 8, 8, 6, 8, 7, 5, 4, 5, 5, 0, 6, 2, 7, 6, 1, 3, 1, 1, 9, 4, 5, 1, 4",16,8,4,61,"{0: ([6, 8, 2, 6], '00:12', 1.492), 5: ([6, 2, 0, 6], '00:28', 1.017), 14: ([3, 4, 4, 3], '00:57', 0.781), 19: ([6, 0, 7, 6], '01:12', 0.435), 23: ([9, 0, 1, 9], '01:25', 0.518), 28: ([0, 7, 4, 0], '01:42', 0.923), 42: ([3, 7, 4, 3], '02:27', 0.617), 46: ([6, 8, 4, 6], '02:41', 1.229), 56: ([5, 4, 6, 5], '03:13', 0.762), 60: ([9, 0, 0, 9], '03:26', 0.348), 65: ([8, 5, 9, 8], '03:42', 0.569), 69: ([8, 8, 6, 8], '03:55', 0.796), 74: ([5, 4, 5, 5], '04:13', 1.875), 79: ([6, 2, 7, 6], '04:28', 0.639), 83: ([1, 3, 1, 1], '04:41', 0.879), 88: ([4, 5, 1, 4], '04:57', 0.652)}",4:59,3,"[1.492, 1.017, 0.781, 0.435, 0.518, 0.923, 0.617, 1.229, 0.762, 0.348, 0.569, 0.796, 1.875, 0.639, 0.879, 0.652]","['00:12', '00:28', '00:57', '01:12', '01:25', '01:42', '02:27', '02:41', '03:13', '03:26', '03:42', '03:55', '04:13', '04:28', '04:41', '04:57']"
Sub76_G20_2TG,"7, 0, 1, 7, 6, 5, 0, 3, 5, 6, 5, 4, 6, 2, 3, 7, 0, 3, 3, 8, 8, 1, 8, 2, 7, 4, 2, 5, 6, 0, 9, 6, 3, 6, 8, 3, 1, 0, 8, 4, 0, 3, 8, 2, 2, 8, 6, 5, 7, 6, 2, 8, 4, 8, 8, 0, 1, 5, 7, 1, 8, 5, 7, 8, 4, 5, 4, 8, 5, 9, 0, 2, 9, 7, 4, 8, 4, 4, 6, 1, 5, 4, 1, 1, 7, 8, 1, 5, 6, 2, 1, 6",15,16,5,53,"{0: ([7, 0, 1, 7], '00:11', 0.416), 5: ([5, 0, 3, 5], '00:27', 0.903), 9: ([6, 5, 4, 6], '00:40', 0.544), 14: ([3, 7, 0, 3], '00:56', 0.687), 19: ([8, 8, 1, 8], '01:13', 0.69), 32: ([3, 6, 8, 3], '01:55', 0.742), 42: ([8, 2, 2, 8], '02:27', 0.547), 46: ([6, 5, 7, 6], '02:41', 0.935), 51: ([8, 4, 8, 8], '02:56', 0.436), 56: ([1, 5, 7, 1], '03:14', 1.577), 60: ([8, 5, 7, 8], '03:26', 0.769), 69: ([9, 0, 2, 9], '03:55', 0.823), 79: ([1, 5, 4, 1], '04:28', 0.807), 83: ([1, 7, 8, 1], '04:40', 0.355), 88: ([6, 2, 1, 6], '04:57', 1.026)}",4:59,3,"[0.416, 0.903, 0.544, 0.687, 0.69, 0.742, 0.547, 0.935, 0.436, 1.577, 0.769, 0.823, 0.807, 0.355, 1.026]","['00:11', '00:27', '00:40', '00:56', '01:13', '01:55', '02:27', '02:41', '02:56', '03:14', '03:26', '03:55', '04:28', '04:40', '04:57']"
sub65_g23_1c,"3, 3, 9, 3, 8, 8, 1, 1, 8, 2, 0, 9, 2, 9, 3, 4, 1, 3, 3, 7, 0, 6, 7, 8, 0, 6, 8, 6, 2, 2, 4, 2, 0, 0, 7, 0, 8, 4, 2, 2, 4, 9, 0, 3, 6, 0, 4, 1, 7, 4, 5, 3, 8, 1, 3, 6, 3, 7, 8, 3, 1, 9, 1, 1, 1, 9, 0, 2, 9, 3, 0, 0, 3, 1, 1, 6, 5, 1, 1, 2, 7, 5, 2, 8, 2, 1, 8, 0, 3, 7, 2, 3",10,11,10,58,"{0: ([3, 3, 9, 3], '00:11', 0.754), 5: ([8, 1, 1, 8], '00:27', 0.94), 32: ([0, 0, 7, 0], '01:55', 1.23), 37: ([4, 2, 2, 4], '02:11', 0.967), 42: ([0, 3, 6, 0], '02:27', 0.569), 46: ([4, 1, 7, 4], '02:41', 1.067), 56: ([3, 7, 8, 3], '03:13', 0.676), 65: ([9, 0, 2, 9], '03:43', 1.155), 74: ([1, 6, 5, 1], '04:12', 0.906), 83: ([8, 2, 1, 8], '04:41', 0.972)}",4:59,3,"[0.754, 0.94, 1.23, 0.967, 0.569, 1.067, 0.676, 1.155, 0.906, 0.972]","['00:11', '00:27', '01:55', '02:11', '02:27', '02:41', '03:13', '03:43', '04:12', '04:41']"
sub65_g23_2tg,"0, 8, 6, 0, 2, 4, 7, 8, 4, 3, 4, 0, 3, 8, 7, 6, 3, 7, 3, 2, 3, 8, 2, 5, 9, 6, 5, 8, 2, 4, 1, 2, 1, 6, 8, 1, 7, 1, 0, 8, 1, 1, 0, 8, 6, 0, 9, 0, 6, 9, 2, 0, 1, 6, 0, 6, 8, 2, 2, 8, 7, 8, 4, 7, 6, 8, 3, 1, 8, 2, 0, 5, 2, 2, 1, 1, 1, 1, 9, 7, 4, 1, 7, 2, 8, 6, 2, 9, 7, 4, 0, 7",9,13,11,56,"{0: ([0, 8, 6, 0], '00:12', 1.275), 9: ([3, 4, 0, 3], '00:42', 2.111), 37: ([1, 0, 8, 1], '02:11', 0.551), 42: ([0, 8, 6, 0], '02:27', 0.574), 46: ([9, 0, 6, 9], '02:40', 0.597), 60: ([7, 8, 4, 7], '03:27', 2.202), 74: ([1, 1, 1, 1], '04:12', 0.944), 79: ([7, 4, 1, 7], '04:30', 2.789), 83: ([2, 8, 6, 2], '04:41', 0.964)}",4:59,3,"[1.275, 2.111, 0.551, 0.574, 0.597, 2.202, 0.944, 2.789, 0.964]","['00:12', '00:42', '02:11', '02:27', '02:40', '03:27', '04:12', '04:30', '04:41']"
Sub84_B24_1C,"5, 5, 9, 5, 7, 4, 1, 0, 4, 8, 5, 0, 8, 7, 8, 9, 0, 8, 1, 1, 7, 8, 1, 5, 0, 7, 5, 5, 3, 9, 7, 3, 2, 2, 7, 2, 7, 1, 6, 0, 1, 8, 7, 2, 0, 7, 9, 1, 3, 9, 6, 5, 3, 0, 5, 7, 5, 9, 2, 5, 7, 9, 3, 7, 5, 1, 8, 3, 1, 9, 2, 7, 9, 9, 0, 4, 2, 0, 5, 3, 7, 3, 3, 2, 9, 8, 2, 3, 7, 7, 6, 7",15,3,5,66,"{0: ([5, 5, 9, 5], '00:11', 0.685), 5: ([4, 1, 0, 4], '00:27', 0.7), 9: ([8, 5, 0, 8], '00:40', 0.498), 19: ([1, 7, 8, 1], '01:12', 0.502), 23: ([5, 0, 7, 5], '01:26', 0.96), 28: ([3, 9, 7, 3], '01:42', 0.719), 32: ([2, 2, 7, 2], '01:55', 0.57), 46: ([9, 1, 3, 9], '02:40', 0.726), 56: ([5, 9, 2, 5], '03:13', 1.069), 60: ([7, 9, 3, 7], '03:26', 0.643), 69: ([9, 2, 7, 9], '03:55', 0.936), 74: ([0, 4, 2, 0], '04:12', 0.837), 79: ([3, 7, 3, 3], '04:28', 0.553), 83: ([2, 9, 8, 2], '04:41', 0.653), 88: ([7, 7, 6, 7], '04:57', 0.508)}",4:59,3,"[0.685, 0.7, 0.498, 0.502, 0.96, 0.719, 0.57, 0.726, 1.069, 0.643, 0.936, 0.837, 0.553, 0.653, 0.508]","['00:11', '00:27', '00:40', '01:12', '01:26', '01:42', '01:55', '02:40', '03:13', '03:26', '03:55', '04:12', '04:28', '04:41', '04:57']"
sUB84_b24_2TG,"7, 8, 1, 7, 4, 2, 9, 9, 2, 5, 5, 5, 5, 0, 9, 9, 1, 9, 6, 3, 2, 1, 3, 3, 4, 2, 3, 8, 5, 5, 2, 5, 4, 1, 3, 4, 9, 4, 9, 4, 4, 2, 3, 0, 5, 3, 3, 3, 2, 3, 2, 5, 7, 6, 5, 1, 2, 3, 5, 2, 5, 7, 7, 5, 6, 6, 7, 1, 6, 5, 6, 9, 5, 3, 1, 1, 8, 1, 2, 1, 2, 8, 1, 0, 2, 5, 0, 5, 8, 1, 9, 8",18,4,2,65,"{0: ([7, 8, 1, 7], '00:11', 0.481), 5: ([2, 9, 9, 2], '00:27', 0.471), 9: ([5, 5, 5, 5], '00:40', 0.446), 14: ([9, 9, 1, 9], '00:56', 0.773), 19: ([3, 2, 1, 3], '01:14', 1.708), 23: ([3, 4, 2, 3], '01:26', 1.125), 28: ([5, 5, 2, 5], '01:42', 0.619), 32: ([4, 1, 3, 4], '01:55', 0.42), 42: ([3, 0, 5, 3], '02:27', 0.408), 46: ([3, 3, 2, 3], '02:40', 0.672), 51: ([5, 7, 6, 5], '02:56', 0.414), 56: ([2, 3, 5, 2], '03:13', 0.63), 60: ([5, 7, 7, 5], '03:26', 0.392), 65: ([6, 7, 1, 6], '03:42', 0.742), 69: ([5, 6, 9, 5], '03:55', 0.51), 74: ([1, 1, 8, 1], '04:11', 0.465), 79: ([1, 2, 8, 1], '04:27', 0.424), 88: ([8, 1, 9, 8], '04:57', 0.554)}",4:59,3,"[0.481, 0.471, 0.446, 0.773, 1.708, 1.125, 0.619, 0.42, 0.408, 0.672, 0.414, 0.63, 0.392, 0.742, 0.51, 0.465, 0.424, 0.554]","['00:11', '00:27', '00:40', '00:56', '01:14', '01:26', '01:42', '01:55', '02:27', '02:40', '02:56', '03:13', '03:26', '03:42', '03:55', '04:11', '04:27', '04:57']"
Sub80_G22_1C,"7, 9, 1, 7, 6, 6, 2, 2, 6, 3, 7, 0, 3, 4, 4, 6, 8, 4, 9, 3, 3, 4, 3, 1, 7, 8, 1, 6, 7, 5, 7, 7, 6, 8, 6, 6, 4, 4, 7, 1, 4, 3, 7, 1, 4, 7, 4, 8, 8, 4, 1, 4, 0, 8, 4, 8, 7, 7, 5, 7, 3, 6, 5, 3, 3, 1, 7, 4, 1, 1, 5, 6, 1, 3, 8, 4, 6, 8, 6, 0, 6, 1, 0, 7, 8, 8, 7, 2, 0, 3, 3, 0",6,4,14,65,"{0: ([7, 9, 1, 7], '00:13', 2.836), 28: ([7, 5, 7, 7], '01:43', 1.381), 56: ([7, 7, 5, 7], '03:14', 1.632), 65: ([1, 7, 4, 1], '03:44', 2.695), 79: ([0, 6, 1, 0], '04:29', 2.386), 88: ([0, 3, 3, 0], '04:57', 0.924)}",4:59,3,"[2.836, 1.381, 1.632, 2.695, 2.386, 0.924]","['00:13', '01:43', '03:14', '03:44', '04:29', '04:57']"
Sub80_G22_2TG,"2, 8, 0, 2, 1, 8, 5, 0, 8, 9, 5, 2, 9, 1, 6, 4, 5, 6, 1, 4, 8, 6, 4, 5, 7, 0, 5, 3, 6, 9, 8, 6, 7, 3, 7, 7, 1, 4, 2, 7, 4, 7, 8, 0, 6, 8, 7, 0, 4, 7, 5, 9, 1, 3, 9, 2, 0, 2, 4, 0, 9, 0, 3, 9, 7, 0, 5, 3, 0, 1, 1, 3, 1, 0, 5, 4, 9, 5, 0, 4, 8, 9, 4, 7, 4, 0, 7, 2, 9, 5, 4, 9",10,6,10,63,"{0: ([2, 8, 0, 2], '00:11', 0.751), 5: ([8, 5, 0, 8], '00:27', 0.453), 23: ([5, 7, 0, 5], '01:27', 1.962), 32: ([7, 3, 7, 7], '01:56', 2.047), 37: ([4, 2, 7, 4], '02:11', 1.009), 42: ([8, 0, 6, 8], '02:27', 0.516), 65: ([0, 5, 3, 0], '03:42', 0.44), 69: ([1, 1, 3, 1], '03:56', 1.259), 74: ([5, 4, 9, 5], '04:12', 1.18), 79: ([4, 8, 9, 4], '04:28', 0.755)}",4:59,3,"[0.751, 0.453, 1.962, 2.047, 1.009, 0.516, 0.44, 1.259, 1.18, 0.755]","['00:11', '00:27', '01:27', '01:56', '02:11', '02:27', '03:42', '03:56', '04:12', '04:28']"
Sub85_B25_1C,"6, 0, 1, 6, 6, 6, 9, 4, 6, 5, 2, 4, 5, 4, 1, 1, 2, 1, 8, 1, 5, 1, 1, 0, 4, 3, 0, 0, 0, 2, 7, 0, 8, 2, 3, 8, 7, 6, 0, 8, 6, 2, 6, 8, 3, 6, 5, 6, 1, 5, 1, 7, 3, 7, 7, 8, 5, 6, 5, 5, 8, 1, 0, 8, 8, 3, 0, 1, 3, 7, 2, 5, 7, 0, 4, 0, 2, 4, 2, 7, 7, 3, 7, 6, 0, 9, 6, 5, 1, 4, 9, 1",11,6,9,63,"{0: ([6, 0, 1, 6], '00:11', 0.747), 9: ([5, 2, 4, 5], '00:41', 1.164), 14: ([1, 1, 2, 1], '00:56', 0.693), 19: ([1, 5, 1, 1], '01:14', 1.564), 28: ([0, 2, 7, 0], '01:42', 1.012), 32: ([8, 2, 3, 8], '01:55', 0.9), 42: ([6, 8, 3, 6], '02:27', 0.665), 46: ([5, 6, 1, 5], '02:41', 0.876), 69: ([7, 2, 5, 7], '03:55', 0.515), 74: ([4, 0, 2, 4], '04:13', 2.33), 79: ([7, 7, 3, 7], '04:28', 0.537)}",4:59,3,"[0.747, 1.164, 0.693, 1.564, 1.012, 0.9, 0.665, 0.876, 0.515, 2.33, 0.537]","['00:11', '00:41', '00:56', '01:14', '01:42', '01:55', '02:27', '02:41', '03:55', '04:13', '04:28']"
Sub85_B25_2TG,"7, 2, 1, 7, 6, 5, 2, 9, 5, 4, 4, 2, 4, 0, 4, 5, 7, 4, 2, 3, 7, 6, 3, 9, 5, 6, 9, 1, 7, 6, 4, 7, 3, 5, 9, 3, 9, 3, 8, 1, 3, 5, 7, 1, 3, 7, 2, 0, 5, 2, 5, 6, 0, 3, 6, 1, 1, 9, 5, 1, 2, 7, 4, 2, 5, 3, 5, 8, 3, 8, 4, 1, 8, 6, 6, 7, 5, 6, 5, 1, 5, 4, 1, 1, 1, 9, 1, 9, 3, 6, 6, 3",18,2,2,67,"{0: ([7, 2, 1, 7], '00:11', 0.563), 5: ([5, 2, 9, 5], '00:28', 1.405), 9: ([4, 4, 2, 4], '00:41', 1.212), 19: ([3, 7, 6, 3], '01:13', 1.273), 23: ([9, 5, 6, 9], '01:27', 2.053), 28: ([7, 6, 4, 7], '01:42', 0.911), 32: ([3, 5, 9, 3], '01:57', 2.77), 37: ([3, 8, 1, 3], '02:11', 0.598), 42: ([7, 1, 3, 7], '02:27', 0.564), 46: ([2, 0, 5, 2], '02:41', 1.21), 51: ([6, 0, 3, 6], '02:56', 0.515), 56: ([1, 9, 5, 1], '03:13', 0.423), 65: ([3, 5, 8, 3], '03:42', 0.598), 69: ([8, 4, 1, 8], '03:56', 1.085), 74: ([6, 7, 5, 6], '04:11', 0.602), 79: ([1, 5, 4, 1], '04:28', 1.185), 83: ([1, 1, 9, 1], '04:41', 0.542), 88: ([3, 6, 6, 3], '04:57', 0.764)}",4:59,3,"[0.563, 1.405, 1.212, 1.273, 2.053, 0.911, 2.77, 0.598, 0.564, 1.21, 0.515, 0.423, 0.598, 1.085, 0.602, 1.185, 0.542, 0.764]","['00:11', '00:28', '00:41', '01:13', '01:27', '01:42', '01:57', '02:11', '02:27', '02:41', '02:56', '03:13', '03:42', '03:56', '04:11', '04:28', '04:41', '04:57']"
Sub91_B24_1C,"2, 0, 5, 2, 4, 2, 5, 8, 2, 4, 0, 0, 4, 2, 7, 8, 0, 7, 6, 2, 3, 2, 2, 9, 9, 3, 9, 0, 8, 7, 3, 8, 5, 8, 6, 5, 6, 5, 3, 9, 5, 5, 3, 1, 9, 3, 6, 0, 2, 6, 5, 8, 1, 8, 8, 7, 2, 1, 3, 2, 7, 2, 6, 7, 7, 3, 0, 2, 3, 4, 7, 2, 4, 8, 9, 6, 7, 9, 4, 2, 4, 0, 2, 2, 6, 4, 2, 7, 0, 7, 0, 0",15,3,5,66,"{0: ([2, 0, 5, 2], '00:11', 0.899), 9: ([4, 0, 0, 4], '00:41', 1.25), 28: ([8, 7, 3, 8], '01:43', 1.357), 32: ([5, 8, 6, 5], '01:56', 1.3), 37: ([5, 3, 9, 5], '02:12', 1.041), 42: ([3, 1, 9, 3], '02:28', 1.067), 51: ([8, 1, 8, 8], '02:57', 0.864), 56: ([2, 1, 3, 2], '03:13', 1.091), 60: ([7, 2, 6, 7], '03:26', 1.14), 65: ([3, 0, 2, 3], '03:42', 0.886), 69: ([4, 7, 2, 4], '03:55', 0.431), 74: ([9, 6, 7, 9], '04:11', 0.433), 79: ([2, 4, 0, 2], '04:27', 0.362), 83: ([2, 6, 4, 2], '04:41', 0.885), 88: ([0, 7, 0, 0], '04:58', 1.557)}",4:59,3,"[0.899, 1.25, 1.357, 1.3, 1.041, 1.067, 0.864, 1.091, 1.14, 0.886, 0.431, 0.433, 0.362, 0.885, 1.557]","['00:11', '00:41', '01:43', '01:56', '02:12', '02:28', '02:57', '03:13', '03:26', '03:42', '03:55', '04:11', '04:27', '04:41', '04:58']"
Sub91_B24_2TG,"3, 3, 4, 3, 4, 7, 0, 3, 7, 2, 6, 4, 2, 8, 8, 5, 7, 8, 7, 3, 9, 2, 3, 4, 1, 6, 4, 3, 0, 7, 6, 0, 9, 4, 2, 9, 8, 8, 1, 7, 8, 2, 3, 0, 9, 3, 3, 2, 7, 3, 5, 6, 1, 1, 6, 0, 3, 2, 9, 3, 7, 3, 9, 7, 9, 3, 6, 5, 3, 7, 8, 6, 7, 1, 7, 8, 0, 7, 7, 1, 9, 4, 1, 1, 8, 8, 1, 5, 0, 0, 6, 0",19,0,1,69,"{0: ([3, 3, 4, 3], '00:11', 0.795), 5: ([7, 0, 3, 7], '00:27', 0.426), 14: ([8, 5, 7, 8], '00:56', 0.649), 19: ([3, 9, 2, 3], '01:13', 1.157), 23: ([4, 1, 6, 4], '01:26', 0.938), 28: ([0, 7, 6, 0], '01:42', 1.176), 32: ([9, 4, 2, 9], '01:56', 1.794), 37: ([8, 1, 7, 8], '02:11', 0.444), 42: ([3, 0, 9, 3], '02:27', 0.535), 46: ([3, 2, 7, 3], '02:40', 0.701), 51: ([6, 1, 1, 6], '02:57', 0.956), 56: ([3, 2, 9, 3], '03:14', 1.767), 60: ([7, 3, 9, 7], '03:26', 1.153), 65: ([3, 6, 5, 3], '03:42', 1.002), 69: ([7, 8, 6, 7], '03:56', 1.268), 74: ([7, 8, 0, 7], '04:11', 0.643), 79: ([1, 9, 4, 1], '04:27', 0.399), 83: ([1, 8, 8, 1], '04:41', 0.813), 88: ([0, 0, 6, 0], '04:57', 0.74)}",4:59,3,"[0.795, 0.426, 0.649, 1.157, 0.938, 1.176, 1.794, 0.444, 0.535, 0.701, 0.956, 1.767, 1.153, 1.002, 1.268, 0.643, 0.399, 0.813, 0.74]","['00:11', '00:27', '00:56', '01:13', '01:26', '01:42', '01:56', '02:11', '02:27', '02:40', '02:57', '03:14', '03:26', '03:42', '03:56', '04:11', '04:27', '04:41', '04:57']"
Sub95_G18_1C,"1, 3, 4, 1, 4, 0, 9, 2, 0, 6, 1, 1, 6, 7, 3, 7, 5, 3, 8, 6, 9, 9, 6, 4, 4, 2, 4, 5, 1, 9, 0, 1, 0, 4, 9, 0, 0, 2, 6, 4, 2, 1, 2, 3, 0, 2, 1, 9, 0, 1, 4, 3, 5, 8, 3, 7, 0, 6, 2, 0, 3, 7, 2, 3, 2, 6, 4, 0, 6, 7, 4, 3, 7, 0, 7, 8, 7, 7, 2, 4, 1, 8, 4, 7, 3, 6, 7, 8, 1, 1, 1, 1",15,4,5,65,"{5: ([0, 9, 2, 0], '00:29', 2.301), 9: ([6, 1, 1, 6], '00:40', 0.722), 14: ([3, 7, 5, 3], '00:56', 0.698), 19: ([6, 9, 9, 6], '01:13', 0.713), 23: ([4, 4, 2, 4], '01:25', 0.51), 28: ([1, 9, 0, 1], '01:44', 2.487), 32: ([0, 4, 9, 0], '01:56', 2.102), 42: ([2, 3, 0, 2], '02:27', 0.55), 46: ([1, 9, 0, 1], '02:41', 0.826), 56: ([0, 6, 2, 0], '03:13', 0.645), 65: ([6, 4, 0, 6], '03:42', 0.912), 69: ([7, 4, 3, 7], '03:55', 1.012), 74: ([7, 8, 7, 7], '04:12', 0.851), 83: ([7, 3, 6, 7], '04:41', 1.246), 88: ([1, 1, 1, 1], '04:57', 0.449)}",4:59,3,"[2.301, 0.722, 0.698, 0.713, 0.51, 2.487, 2.102, 0.55, 0.826, 0.645, 0.912, 1.012, 0.851, 1.246, 0.449]","['00:29', '00:40', '00:56', '01:13', '01:25', '01:44', '01:56', '02:27', '02:41', '03:13', '03:42', '03:55', '04:12', '04:41', '04:57']"
Sub95_G18_2TG,"0, 0, 1, 0, 3, 0, 5, 5, 0, 8, 9, 9, 8, 1, 7, 1, 9, 7, 4, 1, 5, 2, 1, 7, 3, 9, 7, 2, 6, 1, 5, 6, 7, 8, 0, 7, 5, 3, 8, 7, 3, 7, 3, 0, 1, 3, 9, 8, 7, 9, 0, 0, 2, 7, 0, 7, 0, 5, 9, 0, 4, 7, 8, 4, 5, 3, 7, 3, 3, 6, 0, 1, 6, 4, 0, 4, 7, 0, 6, 4, 8, 1, 4, 9, 8, 5, 9, 2, 0, 6, 5, 0",14,5,6,64,"{5: ([0, 5, 5, 0], '00:28', 1.584), 9: ([8, 9, 9, 8], '00:40', 0.385), 19: ([1, 5, 2, 1], '01:15', 2.827), 23: ([7, 3, 9, 7], '01:26', 0.967), 28: ([6, 1, 5, 6], '01:44', 2.412), 32: ([7, 8, 0, 7], '01:56', 1.765), 37: ([3, 8, 7, 3], '02:11', 0.812), 46: ([9, 8, 7, 9], '02:41', 1.302), 51: ([0, 2, 7, 0], '02:57', 0.777), 56: ([0, 5, 9, 0], '03:13', 1.065), 60: ([4, 7, 8, 4], '03:27', 1.89), 69: ([6, 0, 1, 6], '03:56', 1.117), 74: ([0, 4, 7, 0], '04:12', 1.264), 88: ([0, 6, 5, 0], '04:57', 0.975)}",4:59,3,"[1.584, 0.385, 2.827, 0.967, 2.412, 1.765, 0.812, 1.302, 0.777, 1.065, 1.89, 1.117, 1.264, 0.975]","['00:28', '00:40', '01:15', '01:26', '01:44', '01:56', '02:11', '02:41', '02:57', '03:13', '03:27', '03:56', '04:12', '04:57']"
